style;category_1;parent_type_1;subtype_1;subtype_2;subtype_3;subtype_4;subtype_5;subtype_6;division_1;gender_1;age_1;fabric_main_1;fabric_subtype_1;season_use_1;activity_use_1;sustainability_1;sustainability_2;sustainability_3;sustainability_certification_1;sustainability_certification_2;technology_1;technology_2;technology_3;technology_4;prod_collection_1;mrkt_collection_1;accessories_straps_1;adjustable_1;attachment_system_1;backpack_size_1;buckle_1;closure_1;closure_2;compartments_1;compartments_2;construction_1;construction_2;construction_3;cuff_1;dimension_length_1;dimension_width_1;dimension_height_1;fabric_outer_1;fabric_palm_1;fit_1;fit_2;fit_3;frame_material_1;lens_size_1;gaiter_1;handles_1;handles_2;hood_1;insulation_1;insulation_2;insulation_level_1;insulation_technology_1;jacket_length_1;leg_length_1;lining_1;lining_2;lining_3;locks_1;made_in_1;neck_1;pocket_1;pocket_2;pocket_3;pocket_4;reversible_1;sandal_strap_1;seams_1;size_1;size_2;sleeve_length_1;sole_1;straps_1;straps_2;straps_3;thickness_1;uv_protection_1;vents_1;visor_1;volume_1;waist_1;warranty_1;waterproofing_level_1;waterproofing_technology_1;water-temp_1;weight_1;wetsuit_lining_1;wetsuit_lining_2;wetsuit_lining_3;wetsuit_neoprene_1;wetsuit_neoprene_2;wetsuit_neoprene_3;wetsuit_seam_1;wetsuit-entry_1;wheels_1;window_1;dress_length_1;coverage_1;coverage_2;padding_1;support_1;frame_size_1;shell_1;footwear_top_1;upper_material_1;insole_1;concave_1;case_shape_1;case_size_1;watch_strap_1;rocker_1;footwear_height_1;flex_rating_1;outsole_1;liner_1
ERJBP04791;clothing;dress;dress;mini;long_sleeve;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJBP04797;clothing;dress;dress;midi;short_sleeve;smocked;cutout;;billabong;women;adult;cotton;slub;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJBP04812;clothing;dress;dress;mini;short_sleeve;flare;smocked;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJBS03289;clothing;dress;dress;mini;short_sleeve;;;;billabong;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJBS03291;clothing;dress;dress;midi;short_sleeve;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJBS03293;clothing;dress;dress;midi;sleeveless;;;;billabong;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJBT03388;clothing;dress;dress;maxi;short_sleeve;;;;billabong;women;adult;cotton;seersucker;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJBT03389;clothing;dress;dress;mini;sleeveless;smocked;cutout;;billabong;women;adult;cotton;double_slub;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJBT03390;clothing;dress;dress;midi;short_sleeve;cutout;;;billabong;women;adult;cotton;slub;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJBT03391;clothing;dress;dress;midi;sleeveless;;;;billabong;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJBT03392;clothing;dress;dress;maxi;sleeveless;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJDS03322;clothing;dress;dress;maxi;sleeveless;lace;cutout;;billabong;women;adult;viscose_blend;rayon;;;not_found;;;not_found;;not_found;;;;its_now_cool;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJDS03328;clothing;dress;dress;mini;sleeveless;;;;billabong;women;adult;cotton;double_slub;;;not_found;;;not_found;;not_found;;;;essentials;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFB03431;clothing;dress;dress;mini;short_sleeve;;;;billabong;women;adult;cotton;double_slub;;;not_found;;;not_found;;not_found;;;;essentials;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFB03432;clothing;dress;dress;midi;sleeveless;smocked;;;billabong;women;adult;cotton;double_gauze;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFB03434;clothing;dress;dress;mini;sleeveless;;;;billabong;women;adult;cotton_blend;slub;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFB03436;clothing;dress;dress;midi;sleeveless;beach_coverup;;;billabong;women;adult;polyester_blend;crochet;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFB03437;clothing;dress;dress;midi;long_sleeve;kimono;beach_coverup;;billabong;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;open_front;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFB03447;clothing;dress;dress;midi;sleeveless;beach_coverup;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFB03451;clothing;dress;dress;mini;sleeveless;bodycon;tank;beach_coverup;billabong;women;adult;polyester;burnout;;;not_found;;;not_found;;not_found;;;;its_now_cool;;;;;;;;;;;;;;;;;;;;bodycon;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFB03467;clothing;dress;dress;maxi;sleeveless;halter;sundress;;rvca;women;adult;viscose;not_found;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;bias;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJFB03468;clothing;dress;dress;mini;sleeveless;;;;rvca;women;adult;viscose;plain_weave;;;not_found;;;not_found;;not_found;;;;sage_vaughn;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFT04867;clothing;dress;dress;maxi;sleeveless;halter;sundress;;rvca;women;adult;viscose;plain_weave;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;bias;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJFT04877;clothing;dress;dress;midi;short_sleeve;;;;billabong;women;adult;viscose;jacquard;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFT04878;clothing;dress;dress;maxi;short_sleeve;shirt;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;collar;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJFT04879;clothing;dress;dress;mini;short_sleeve;flare;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJFT04887;clothing;dress;dress;midi;short_sleeve;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;crop;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;cap_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFT04897;clothing;dress;dress;midi;short_sleeve;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;trip_around_the_sun;;;;;;;;;;;;;;;;;;;;elastic;flare;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJFT04929;clothing;dress;dress;maxi;sleeveless;;;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;it_was_all_a_dream;;;;;;;;;;;;;;;;;;;;elastic;flare;;;;;;;;;;;;;;;;;;;one_shoulder;not_found;;;;;;;;;one_shoulder;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJGL03004;clothing;dress;dress;mini;short_sleeve;;;;billabong;women;adult;cotton;seersucker;;;not_found;;;not_found;;not_found;;;;it_was_all_a_dream;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJGL03007;clothing;dress;dress;midi;long_sleeve;;;;billabong;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;it_was_all_a_dream;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJGL03008;clothing;dress;dress;mini;long_sleeve;;;;billabong;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;sun_spell;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJGL03009;clothing;dress;dress;mini;short_sleeve;flare;wrap;;billabong;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;sun_spell;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJGL03011;clothing;dress;dress;mini;short_sleeve;sundress;;;billabong;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;return_to_paradise;;;;;;;;;;;;;;;;;;;;tiered;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04315;clothing;dress;dress;mini;short_sleeve;;;;rvca;women;adult;cotton_blend;twill;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;short;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04316;clothing;dress;dress;midi;short_sleeve;;;;rvca;women;adult;modal;sateen;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;mid_length;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJHA04317;clothing;dress;dress;mini;short_sleeve;;;;rvca;women;adult;viscose;rayon;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04318;clothing;dress;dress;mini;short_sleeve;lace;smocked;;roxy;women;adult;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;fitted;a-line;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04322;clothing;dress;dress;midi;sleeveless;cross_back;;;roxy;women;adult;cotton_blend;slub;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJHA04323;clothing;dress;dress;midi;sleeveless;;;;roxy;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;easy;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJHA04324;clothing;dress;dress;maxi;sleeveless;halter;cross_back;cutout;roxy;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;maxi;;;;;;;;;;;;;;;;;;
ERJHA04329;clothing;dress;dress;mini;sleeveless;;;;roxy;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;easy;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04330;clothing;dress;dress;midi;sleeveless;;;;roxy;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;easy;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJHA04331;clothing;dress;dress;mini;sleeveless;smocked;wrap;cutout;roxy;women;adult;cotton_blend;double_weave;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04333;clothing;dress;dress;mini;sleeveless;;;;roxy;women;adult;cotton;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;easy;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04335;clothing;dress;dress;mini;short_sleeve;t-shirt;;;roxy;girls;2-16_years;cotton_blend;terry;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04339;clothing;dress;dress;mini;long_sleeve;flare;empire-waist;;roxy;girls;2-16_years;polyester_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJHA04342;clothing;dress;dress;mini;sleeveless;tank;;;roxy;girls;2-16_years;cotton;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJJK03612;clothing;dress;dress;mini;sleeveless;smocked;;;roxy;girls;2-16_years;stretch_polyester_blend;slub;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJJK03616;clothing;dress;dress;mini;sleeveless;flare;empire-waist;;roxy;girls;8-16_years;polyester_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJJK03643;clothing;dress;dress;mini;sleeveless;tank;;;roxy;girls;2-16_years;cotton;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKD03492;clothing;dress;dress;mini;sleeveless;;;;roxy;girls;8-16_years;stretch_cotton;rib;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;slim;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKD03494;clothing;dress;dress;mini;sleeveless;;;;roxy;girls;2-16_years;stretch_cotton;rib;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;slim;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKO03003;clothing;dress;dress;mini;sleeveless;flare;smocked;;roxy;girls;2-16_years;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;flare;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04178;clothing;dress;dress;mini;short_sleeve;wrap;;;roxy;girls;2-16_years;viscose;crinkle;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;elastic;tiered;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04184;clothing;dress;dress;mini;short_sleeve;shirt;denim;;roxy;women;adult;cotton;denim;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;loose;drop_shoulder;;;;;;;;;;;;;;;;;;;collar;front_pocket;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04193;clothing;dress;dress;mini;long_sleeve;flare;;;roxy;women;adult;cotton_blend;sweatshirt_fleece;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;long_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04195;clothing;dress;dress;mini;sleeveless;halter;;;roxy;women;adult;cotton;yarn;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;straight;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04217;clothing;dress;dress;mini;sleeveless;smocked;;;roxy;women;adult;stretch_polyester_blend;slub;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;relaxed;;;;;;;;;;;;;;;;;;;;square;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJKT04218;clothing;dress;dress;midi;sleeveless;halter;;;roxy;women;adult;stretch_polyester;waffle;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJNP03575;clothing;dress;dress;midi;sleeveless;halter;racer_back;;roxy;women;adult;stretch_polyester;waffle;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;fitted;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJNP03578;clothing;dress;dress;midi;sleeveless;;;;roxy;women;adult;stretch_cotton_blend;rib;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;fitted;mid_length;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJNP03597;clothing;dress;dress;mini;sleeveless;bodycon;;;roxy;women;adult;stretch_cotton;rib;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;bodycon;;;;;;;;;;;;;;;;;;;;crew;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNP03613;clothing;dress;dress;mini;sleeveless;halter;racer_back;;roxy;women;adult;cotton_blend;interlock;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;a-line;;;;;;;;;;;;;;;;;;;;halter;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNS03527;clothing;dress;dress;mini;sleeveless;;;;roxy;women;adult;stretch_viscose;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNS03529;clothing;dress;dress;midi;sleeveless;;;;roxy;women;adult;polyester_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;straps;;;;;;;;;;;;;;;;;;;;;;;;;;midi;;;;;;;;;;;;;;;;;;
ERJNS03532;clothing;dress;dress;mini;sleeveless;;;;roxy;women;adult;polyester_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNS03535;clothing;dress;dress;mini;sleeveless;;;;roxy;women;adult;polyester_blend;jersey;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;scoop;not_found;;;;;;;;;sleeveless;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNS03537;clothing;dress;dress;mini;short_sleeve;;;;roxy;women;adult;viscose;plain_weave;;;recycled;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
ERJNS03538;clothing;dress;dress;mini;short_sleeve;;;;roxy;women;adult;viscose;crepe;;;not_found;;;not_found;;not_found;;;;not_found;;;;;;;;;;;;;;;;;;;;regular;;;;;;;;;;;;;;;;;;;;v-neck;not_found;;;;;;;;;short_sleeve;;;;;;;;;;;;;;;;;;;;;;;;;;mini;;;;;;;;;;;;;;;;;;
