pattern;color;brand;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11;image_12;image_13;image_14;image_15;image_16;image_17;image_18;image_19;image_20
300529;bep;dcshoes;300529_dcshoes,p_bep_frt2.jpg;300529_dcshoes,p_bep_frt1.jpg;300529_dcshoes,p_bep_frt3.jpg;300529_dcshoes,p_bep_frt4.jpg;300529_dcshoes,p_bep_bck1.jpg;;;;;;;;;;;;;;;
300529;bgm;dcshoes;300529_dcshoes,p_bgm_frt2.jpg;300529_dcshoes,p_bgm_frt1.jpg;300529_dcshoes,p_bgm_frt3.jpg;300529_dcshoes,p_bgm_frt4.jpg;300529_dcshoes,p_bgm_bck1.jpg;300529_dcshoes,p_bgm_bck2.jpg;300529_dcshoes,p_bgm_dtl1.jpg;300529_dcshoes,p_bgm_dtl2.jpg;;;;;;;;;;;;
300529;bhe;dcshoes;300529_dcshoes,p_bhe_frt2.jpg;300529_dcshoes,p_bhe_frt1.jpg;300529_dcshoes,p_bhe_frt3.jpg;300529_dcshoes,p_bhe_frt4.jpg;300529_dcshoes,p_bhe_bck1.jpg;;;;;;;;;;;;;;;
300529;bkn;dcshoes;300529_dcshoes,p_bkn_frt2.jpg;300529_dcshoes,p_bkn_frt1.jpg;300529_dcshoes,p_bkn_frt3.jpg;300529_dcshoes,p_bkn_frt4.jpg;300529_dcshoes,p_bkn_bck1.jpg;300529_dcshoes,p_bkn_bck2.jpg;;;;;;;;;;;;;;
300529;bko;dcshoes;300529_dcshoes,p_bko_frt2.jpg;300529_dcshoes,p_bko_frt1.jpg;300529_dcshoes,p_bko_frt3.jpg;300529_dcshoes,p_bko_frt4.jpg;300529_dcshoes,p_bko_bck1.jpg;300529_dcshoes,p_bko_bck2.jpg;;;;;;;;;;;;;;
300529;blr;dcshoes;300529_dcshoes,p_blr_frt2.jpg;300529_dcshoes,p_blr_frt1.jpg;300529_dcshoes,p_blr_frt3.jpg;300529_dcshoes,p_blr_frt4.jpg;300529_dcshoes,p_blr_bck1.jpg;;;;;;;;;;;;;;;
300529;bp2;dcshoes;300529_dcshoes,p_bp2_frt2.jpg;300529_dcshoes,p_bp2_frt1.jpg;300529_dcshoes,p_bp2_frt3.jpg;300529_dcshoes,p_bp2_frt4.jpg;300529_dcshoes,p_bp2_bck1.jpg;;;;;;;;;;;;;;;
300529;br4;dcshoes;300529_dcshoes,p_br4_frt2.jpg;300529_dcshoes,p_br4_frt1.jpg;300529_dcshoes,p_br4_frt3.jpg;300529_dcshoes,p_br4_frt4.jpg;300529_dcshoes,p_br4_bck1.jpg;;;;;;;;;;;;;;;
300529;bw5;dcshoes;300529_dcshoes,p_bw5_frt2.jpg;300529_dcshoes,p_bw5_frt1.jpg;300529_dcshoes,p_bw5_frt3.jpg;300529_dcshoes,p_bw5_frt4.jpg;300529_dcshoes,p_bw5_bck1.jpg;300529_dcshoes,p_bw5_bck2.jpg;300529_dcshoes,p_bw5_dtl1.jpg;300529_dcshoes,p_bw5_dtl2.jpg;;;;;;;;;;;;
300529;bw8;dcshoes;300529_dcshoes,p_bw8_frt2.jpg;300529_dcshoes,p_bw8_frt1.jpg;300529_dcshoes,p_bw8_frt3.jpg;300529_dcshoes,p_bw8_frt4.jpg;300529_dcshoes,p_bw8_bck1.jpg;300529_dcshoes,p_bw8_bck2.jpg;300529_dcshoes,p_bw8_dtl1.jpg;300529_dcshoes,p_bw8_dtl2.jpg;;;;;;;;;;;;
300529;ca2;dcshoes;300529_dcshoes,p_ca2_frt2.jpg;300529_dcshoes,p_ca2_frt1.jpg;300529_dcshoes,p_ca2_frt3.jpg;300529_dcshoes,p_ca2_frt4.jpg;300529_dcshoes,p_ca2_bck1.jpg;;;;;;;;;;;;;;;
300529;dgb;dcshoes;300529_dcshoes,p_dgb_frt2.jpg;300529_dcshoes,p_dgb_frt1.jpg;300529_dcshoes,p_dgb_frt3.jpg;300529_dcshoes,p_dgb_frt4.jpg;300529_dcshoes,p_dgb_bck1.jpg;300529_dcshoes,p_dgb_bck2.jpg;;;;;;;;;;;;;;
300529;gbw;dcshoes;300529_dcshoes,p_gbw_frt2.jpg;300529_dcshoes,p_gbw_frt1.jpg;300529_dcshoes,p_gbw_frt3.jpg;300529_dcshoes,p_gbw_frt4.jpg;300529_dcshoes,p_gbw_bck1.jpg;;;;;;;;;;;;;;;
300529;go6;dcshoes;300529_dcshoes,p_go6_frt2.jpg;300529_dcshoes,p_go6_frt1.jpg;300529_dcshoes,p_go6_frt3.jpg;300529_dcshoes,p_go6_frt4.jpg;300529_dcshoes,p_go6_bck1.jpg;;;;;;;;;;;;;;;
300529;gw1;dcshoes;300529_dcshoes,p_gw1_frt2.jpg;300529_dcshoes,p_gw1_frt1.jpg;300529_dcshoes,p_gw1_frt3.jpg;300529_dcshoes,p_gw1_frt4.jpg;300529_dcshoes,p_gw1_bck1.jpg;300529_dcshoes,p_gw1_bck2.jpg;300529_dcshoes,p_gw1_dtl1.jpg;300529_dcshoes,p_gw1_dtl2.jpg;;;;;;;;;;;;
300529;hah;dcshoes;300529_courtgraffik,p_hah_frt1.jpg;300529_courtgraffik,p_hah_rgt1.jpg;300529_courtgraffik,p_hah_lft1.jpg;300529_courtgraffik,p_hah_top1.jpg;300529_courtgraffik,p_hah_btm1.jpg;300529_courtgraffik,v_hah_frt1.jpg;300529_courtgraffik,v_hah_rgt1.jpg;300529_courtgraffik,v_hah_top1.jpg;300529_courtgraffik,v_hah_btm1.jpg;;;;;;;;;;;
300529;hat;dcshoes;300529_courtgraffik,p_hat_frt1.jpg;300529_courtgraffik,p_hat_rgt2.jpg;300529_courtgraffik,p_hat_lft1.jpg;300529_courtgraffik,p_hat_top1.jpg;300529_courtgraffik,p_hat_btm1.jpg;300529_courtgraffik,v_hat_frt1.jpg;300529_courtgraffik,v_hat_frt2.jpg;300529_courtgraffik,v_hat_frt3.jpg;300529_courtgraffik,v_hat_bck1.jpg;;;;;;;;;;;
300529;kmw;dcshoes;300529_dcshoes,p_kmw_frt2.jpg;300529_dcshoes,p_kmw_frt1.jpg;300529_dcshoes,p_kmw_frt3.jpg;300529_dcshoes,p_kmw_frt4.jpg;300529_dcshoes,p_kmw_bck1.jpg;;;;;;;;;;;;;;;
300529;krn;dcshoes;300529_dcshoes,p_krn_frt2.jpg;300529_dcshoes,p_krn_frt1.jpg;300529_dcshoes,p_krn_frt3.jpg;300529_dcshoes,p_krn_frt4.jpg;300529_dcshoes,p_krn_bck1.jpg;300529_dcshoes,p_krn_bck2.jpg;300529_dcshoes,p_krn_dtl1.jpg;300529_dcshoes,p_krn_dtl2.jpg;;;;;;;;;;;;
300529;of1;dcshoes;300529_dcshoes,p_of1_frt2.jpg;300529_dcshoes,p_of1_frt1.jpg;300529_dcshoes,p_of1_frt3.jpg;300529_dcshoes,p_of1_frt4.jpg;300529_dcshoes,p_of1_frt5.jpg;300529_dcshoes,p_of1_bck1.jpg;300529_dcshoes,p_of1_bck2.jpg;;;;;;;;;;;;;
300529;ovs;dcshoes;300529_dcshoes,p_ovs_frt2.jpg;300529_dcshoes,p_ovs_frt1.jpg;300529_dcshoes,p_ovs_frt3.jpg;300529_dcshoes,p_ovs_frt4.jpg;300529_dcshoes,p_ovs_frt5.jpg;300529_dcshoes,p_ovs_bck1.jpg;300529_dcshoes,p_ovs_bck2.jpg;;;;;;;;;;;;;
300529;rdb;dcshoes;300529_courtgraffik,p_rdb_frt1.jpg;300529_courtgraffik,p_rdb_rgt1.jpg;300529_courtgraffik,p_rdb_lft1.jpg;300529_courtgraffik,p_rdb_top1.jpg;300529_courtgraffik,p_rdb_btm1.jpg;300529_courtgraffik,v_rdb_frt1.jpg;300529_courtgraffikshoe,v_rdb_frt1.jpg;300529_courtgraffik,v_rdb_frt2.jpg;300529_courtgraffikshoe,v_rdb_frt2.jpg;300529_courtgraffik,v_rdb_frt3.jpg;300529_courtgraffikshoe,v_rdb_frt3.jpg;300529_courtgraffik,v_rdb_bck1.jpg;300529_courtgraffikshoe,v_rdb_bck1.jpg;;;;;;;
300529;tbn;dcshoes;300529_dcshoes,p_tbn_frt2.jpg;300529_dcshoes,p_tbn_frt1.jpg;300529_dcshoes,p_tbn_frt3.jpg;300529_dcshoes,p_tbn_frt4.jpg;300529_dcshoes,p_tbn_bck1.jpg;;;;;;;;;;;;;;;
300529;we9;dcshoes;300529_dcshoes,p_we9_frt2.jpg;300529_dcshoes,p_we9_frt1.jpg;300529_dcshoes,p_we9_frt3.jpg;300529_dcshoes,p_we9_frt4.jpg;300529_dcshoes,p_we9_bck1.jpg;;;;;;;;;;;;;;;
300529;wg4;dcshoes;300529_dcshoes,p_wg4_frt2.jpg;300529_dcshoes,p_wg4_frt1.jpg;300529_dcshoes,p_wg4_frt3.jpg;300529_dcshoes,p_wg4_frt4.jpg;300529_dcshoes,p_wg4_bck1.jpg;300529_dcshoes,p_wg4_bck2.jpg;;;;;;;;;;;;;;
300529;whh;dcshoes;300529_dcshoes,p_whh_frt2.jpg;300529_dcshoes,p_whh_frt1.jpg;300529_dcshoes,p_whh_frt3.jpg;300529_dcshoes,p_whh_frt4.jpg;300529_dcshoes,p_whh_bck1.jpg;;;;;;;;;;;;;;;
300529;wht;dcshoes;300529_dcshoes,p_wht_frt2.jpg;300529_dcshoes,p_wht_frt1.jpg;300529_dcshoes,p_wht_frt3.jpg;300529_dcshoes,p_wht_frt4.jpg;300529_dcshoes,p_wht_bck1.jpg;;;;;;;;;;;;;;;
300529;wk3;dcshoes;300529_courtgraffik,p_wk3_frt1.jpg;300529_courtgraffik,p_wk3_rgt1.jpg;300529_courtgraffik,p_wk3_lft1.jpg;300529_courtgraffik,p_wk3_top1.jpg;300529_courtgraffik,p_wk3_btm1.jpg;300529_courtgraffik,v_wk3_frt1.jpg;300529_courtgraffik,v_wk3_frt2.jpg;300529_courtgraffik,v_wk3_frt3.jpg;300529_courtgraffik,v_wk3_bck1.jpg;;;;;;;;;;;
300529;wkm;dcshoes;300529_courtgraffik,p_wkm_frt1.jpg;300529_courtgraffik,p_wkm_rgt1.jpg;300529_courtgraffik,p_wkm_lft1.jpg;300529_courtgraffik,p_wkm_top1.jpg;300529_courtgraffik,p_wkm_btm1.jpg;300529_courtgraffik,v_wkm_frt1.jpg;300529_courtgraffik,v_wkm_rgt1.jpg;300529_courtgraffik,v_wkm_top1.jpg;300529_courtgraffik,v_wkm_btm1.jpg;;;;;;;;;;;
300529;wlk;dcshoes;300529_dcshoes,p_wlk_frt2.jpg;300529_dcshoes,p_wlk_frt1.jpg;300529_dcshoes,p_wlk_frt3.jpg;300529_dcshoes,p_wlk_frt4.jpg;300529_dcshoes,p_wlk_bck1.jpg;300529_dcshoes,p_wlk_bck2.jpg;;;;;;;;;;;;;;
300529;wlq;dcshoes;300529_dcshoes,p_wlq_frt2.jpg;300529_dcshoes,p_wlq_frt1.jpg;300529_dcshoes,p_wlq_frt3.jpg;300529_dcshoes,p_wlq_frt4.jpg;300529_dcshoes,p_wlq_bck1.jpg;300529_dcshoes,p_wlq_bck2.jpg;300529_dcshoes,p_wlq_dtl1.jpg;300529_dcshoes,p_wlq_dtl2.jpg;;;;;;;;;;;;
300529;wnr;dcshoes;300529_dcshoes,p_wnr_frt2.jpg;300529_dcshoes,p_wnr_frt1.jpg;300529_dcshoes,p_wnr_frt3.jpg;300529_dcshoes,p_wnr_frt4.jpg;300529_dcshoes,p_wnr_bck1.jpg;300529_dcshoes,p_wnr_bck2.jpg;300529_dcshoes,p_wnr_dtl1.jpg;300529_dcshoes,p_wnr_dtl2.jpg;;;;;;;;;;;;
300529;wpt;dcshoes;300529_dcshoes,p_wpt_frt2.jpg;300529_dcshoes,p_wpt_frt1.jpg;300529_dcshoes,p_wpt_frt3.jpg;300529_dcshoes,p_wpt_frt4.jpg;300529_dcshoes,p_wpt_bck1.jpg;;;;;;;;;;;;;;;
300529;wr8;dcshoes;300529_dcshoes,p_wr8_frt2.jpg;300529_dcshoes,p_wr8_frt1.jpg;300529_dcshoes,p_wr8_frt3.jpg;300529_dcshoes,p_wr8_frt4.jpg;300529_dcshoes,p_wr8_bck1.jpg;;;;;;;;;;;;;;;
300529;wyr;dcshoes;300529_courtgraffik,p_wyr_frt2.jpg;300529_courtgraffik,p_wyr_frt1.jpg;300529_courtgraffik,p_wyr_frt3.jpg;300529_courtgraffik,p_wyr_frt4.jpg;300529_courtgraffik,p_wyr_bck1.jpg;;;;;;;;;;;;;;;
300529;xkbs;dcshoes;300529_dcshoes,p_xkbs_frt2.jpg;300529_dcshoes,p_xkbs_frt1.jpg;300529_dcshoes,p_xkbs_frt3.jpg;300529_dcshoes,p_xkbs_frt4.jpg;300529_dcshoes,p_xkbs_bck1.jpg;300529_dcshoes,p_xkbs_bck2.jpg;;;;;;;;;;;;;;
300529;xkkg;dcshoes;300529_dcshoes,p_xkkg_frt2.jpg;300529_dcshoes,p_xkkg_frt1.jpg;300529_dcshoes,p_xkkg_frt3.jpg;300529_dcshoes,p_xkkg_frt4.jpg;300529_dcshoes,p_xkkg_bck1.jpg;300529_dcshoes,p_xkkg_bck2.jpg;300529_dcshoes,p_xkkg_dtl1.jpg;300529_dcshoes,p_xkkg_dtl2.jpg;;;;;;;;;;;;
300529;xkrk;dcshoes;300529_dcshoes,p_xkrk_frt2.jpg;300529_dcshoes,p_xkrk_frt1.jpg;300529_dcshoes,p_xkrk_frt3.jpg;300529_dcshoes,p_xkrk_frt4.jpg;300529_dcshoes,p_xkrk_bck1.jpg;;;;;;;;;;;;;;;
300529;xkrw;dcshoes;300529_dcshoes,p_xkrw_frt2.jpg;300529_dcshoes,p_xkrw_frt1.jpg;300529_dcshoes,p_xkrw_frt3.jpg;300529_dcshoes,p_xkrw_frt4.jpg;300529_dcshoes,p_xkrw_bck1.jpg;300529_dcshoes,p_xkrw_bck2.jpg;;;;;;;;;;;;;;
300529;xksb;dcshoes;300529_dcshoes,p_xksb_frt2.jpg;300529_dcshoes,p_xksb_frt1.jpg;300529_dcshoes,p_xksb_frt3.jpg;300529_dcshoes,p_xksb_frt4.jpg;300529_dcshoes,p_xksb_bck1.jpg;;;;;;;;;;;;;;;
300529;xksw;dcshoes;300529_dcshoes,p_xksw_frt2.jpg;300529_dcshoes,p_xksw_frt1.jpg;300529_dcshoes,p_xksw_frt3.jpg;300529_dcshoes,p_xksw_frt4.jpg;300529_dcshoes,p_xksw_bck1.jpg;;;;;;;;;;;;;;;
300529;xsbw;dcshoes;300529_dcshoes,p_xsbw_frt2.jpg;300529_dcshoes,p_xsbw_frt1.jpg;300529_dcshoes,p_xsbw_frt3.jpg;300529_dcshoes,p_xsbw_frt4.jpg;300529_dcshoes,p_xsbw_bck1.jpg;300529_dcshoes,p_xsbw_bck2.jpg;300529_dcshoes,p_xsbw_dtl1.jpg;300529_dcshoes,p_xsbw_dtl2.jpg;;;;;;;;;;;;
300529;xskr;dcshoes;300529_courtgraffik,p_xskr_frt2.jpg;300529_courtgraffik,p_xskr_frt1.jpg;300529_courtgraffik,p_xskr_frt3.jpg;300529_courtgraffik,p_xskr_frt4.jpg;300529_courtgraffik,p_xskr_bck1.jpg;;;;;;;;;;;;;;;
300529;xskw;dcshoes;300529_dcshoes,p_xskw_frt2.jpg;300529_dcshoes,p_xskw_frt1.jpg;300529_dcshoes,p_xskw_frt3.jpg;300529_dcshoes,p_xskw_frt4.jpg;300529_dcshoes,p_xskw_bck1.jpg;300529_dcshoes,p_xskw_bck2.jpg;300529_dcshoes,p_xskw_dtl1.jpg;300529_dcshoes,p_xskw_dtl2.jpg;;;;;;;;;;;;
300529;xsss;dcshoes;300529_dcshoes,p_xsss_frt2.jpg;300529_dcshoes,p_xsss_frt1.jpg;300529_dcshoes,p_xsss_frt3.jpg;300529_dcshoes,p_xsss_frt4.jpg;300529_dcshoes,p_xsss_bck1.jpg;300529_dcshoes,p_xsss_bck2.jpg;;;;;;;;;;;;;;
300529;xssw;dcshoes;300529_dcshoes,p_xssw_frt2.jpg;300529_dcshoes,p_xssw_frt1.jpg;300529_dcshoes,p_xssw_frt3.jpg;300529_dcshoes,p_xssw_frt4.jpg;300529_dcshoes,p_xssw_bck1.jpg;;;;;;;;;;;;;;;
300529;xwbs;dcshoes;300529_dcshoes,p_xwbs_frt2.jpg;300529_dcshoes,p_xwbs_frt1.jpg;300529_dcshoes,p_xwbs_frt3.jpg;300529_dcshoes,p_xwbs_frt4.jpg;300529_dcshoes,p_xwbs_bck1.jpg;300529_dcshoes,p_xwbs_bck2.jpg;300529_dcshoes,p_xwbs_dtl1.jpg;300529_dcshoes,p_xwbs_dtl2.jpg;;;;;;;;;;;;
300529;xwrk;dcshoes;300529_dcshoes,p_xwrk_frt2.jpg;300529_dcshoes,p_xwrk_frt1.jpg;300529_dcshoes,p_xwrk_frt3.jpg;300529_dcshoes,p_xwrk_frt4.jpg;300529_dcshoes,p_xwrk_bck1.jpg;300529_dcshoes,p_xwrk_bck2.jpg;;;;;;;;;;;;;;
300529;xwsb;dcshoes;300529_dcshoes,p_xwsb_frt2.jpg;300529_dcshoes,p_xwsb_frt1.jpg;300529_dcshoes,p_xwsb_frt3.jpg;300529_dcshoes,p_xwsb_frt4.jpg;300529_dcshoes,p_xwsb_bck1.jpg;300529_dcshoes,p_xwsb_bck2.jpg;300529_dcshoes,p_xwsb_dtl1.jpg;300529_dcshoes,p_xwsb_dtl2.jpg;;;;;;;;;;;;
300529;xwss;dcshoes;300529_dcshoes,p_xwss_frt2.jpg;300529_dcshoes,p_xwss_frt1.jpg;300529_dcshoes,p_xwss_frt3.jpg;300529_dcshoes,p_xwss_frt4.jpg;300529_dcshoes,p_xwss_bck1.jpg;;;;;;;;;;;;;;;
300660;005;dcshoes;300660_dcshoes,p_005_frt2.jpg;300660_dcshoes,p_005_frt1.jpg;300660_dcshoes,p_005_frt3.jpg;300660_dcshoes,p_005_frt4.jpg;300660_dcshoes,p_005_frt5.jpg;300660_dcshoes,p_005_bck1.jpg;300660_dcshoes,p_005_bck2.jpg;;;;;;;;;;;;;
300660;027;dcshoes;300660_dcshoes,p_027_frt2.jpg;300660_dcshoes,p_027_frt1.jpg;300660_dcshoes,p_027_frt3.jpg;300660_dcshoes,p_027_frt4.jpg;300660_dcshoes,p_027_frt5.jpg;300660_dcshoes,p_027_bck1.jpg;300660_dcshoes,p_027_bck2.jpg;;;;;;;;;;;;;
300660;029;dcshoes;300660_dcshoes,p_029_frt2.jpg;300660_dcshoes,p_029_frt1.jpg;300660_dcshoes,p_029_frt3.jpg;300660_dcshoes,p_029_frt4.jpg;300660_dcshoes,p_029_frt5.jpg;300660_dcshoes,p_029_bck1.jpg;300660_dcshoes,p_029_bck2.jpg;;;;;;;;;;;;;
300660;0cp;dcshoes;300660_dcshoes,p_0cp_frt2.jpg;300660_dcshoes,p_0cp_frt1.jpg;300660_dcshoes,p_0cp_frt3.jpg;300660_dcshoes,p_0cp_frt4.jpg;300660_dcshoes,p_0cp_bck1.jpg;;;;;;;;;;;;;;;
300660;bdm;dcshoes;300660_dcshoes,p_bdm_frt2.jpg;300660_dcshoes,p_bdm_frt1.jpg;300660_dcshoes,p_bdm_frt3.jpg;300660_dcshoes,p_bdm_frt4.jpg;300660_dcshoes,p_bdm_bck1.jpg;300660_dcshoes,p_bdm_bck2.jpg;300660_dcshoes,p_bdm_dtl1.jpg;300660_dcshoes,p_bdm_dtl2.jpg;;;;;;;;;;;;
300660;bds;dcshoes;300660_dcshoes,p_bds_frt2.jpg;300660_dcshoes,p_bds_frt1.jpg;300660_dcshoes,p_bds_frt3.jpg;300660_dcshoes,p_bds_frt4.jpg;300660_dcshoes,p_bds_bck1.jpg;300660_dcshoes,p_bds_bck2.jpg;;;;;;;;;;;;;;
300660;bgm;dcshoes;300660_dcshoes,p_bgm_frt2.jpg;300660_dcshoes,p_bgm_frt1.jpg;300660_dcshoes,p_bgm_frt3.jpg;300660_dcshoes,p_bgm_frt4.jpg;300660_dcshoes,p_bgm_bck1.jpg;300660_dcshoes,p_bgm_bck2.jpg;;;;;;;;;;;;;;
300660;bhe;dcshoes;300660_dcshoes,p_bhe_frt2.jpg;300660_dcshoes,p_bhe_frt1.jpg;300660_dcshoes,p_bhe_frt3.jpg;300660_dcshoes,p_bhe_frt4.jpg;300660_dcshoes,p_bhe_bck1.jpg;;;;;;;;;;;;;;;
300660;bk5;dcshoes;300660_pure,v_bk5_frt1.jpg;300660_pure,v_bk5_rgt1.jpg;300660_pure,v_bk5_lft1.jpg;300660_pure,v_bk5_top1.jpg;300660_pure,v_bk5_btm1.jpg;;;;;;;;;;;;;;;
300660;bkd;dcshoes;300660_pure,v_bkd_frt1.jpg;300660_pure,v_bkd_rgt1.jpg;300660_pure,v_bkd_lft1.jpg;300660_pure,v_bkd_top1.jpg;300660_pure,v_bkd_btm1.jpg;;;;;;;;;;;;;;;
300660;bky;dcshoes;300660_dcshoes,p_bky_frt2.jpg;300660_dcshoes,p_bky_frt1.jpg;300660_dcshoes,p_bky_frt3.jpg;300660_dcshoes,p_bky_frt4.jpg;300660_dcshoes,p_bky_bck1.jpg;;;;;;;;;;;;;;;
300660;blg;dcshoes;300660_dcshoes,p_blg_frt2.jpg;300660_dcshoes,p_blg_frt1.jpg;300660_dcshoes,p_blg_frt3.jpg;300660_dcshoes,p_blg_frt4.jpg;300660_dcshoes,p_blg_bck1.jpg;;;;;;;;;;;;;;;
300660;blw;dcshoes;300660_dcshoes,p_blw_frt2.jpg;300660_dcshoes,p_blw_frt1.jpg;300660_dcshoes,p_blw_frt3.jpg;300660_dcshoes,p_blw_frt4.jpg;300660_dcshoes,p_blw_bck1.jpg;;;;;;;;;;;;;;;
300660;bmn;dcshoes;300660_dcshoes,p_bmn_frt2.jpg;300660_dcshoes,p_bmn_frt1.jpg;300660_dcshoes,p_bmn_frt3.jpg;300660_dcshoes,p_bmn_frt4.jpg;300660_dcshoes,p_bmn_bck1.jpg;300660_dcshoes,p_bmn_bck2.jpg;;;;;;;;;;;;;;
300660;brq;dcshoes;300660_pure,v_brq_frt1.jpg;300660_pure,v_brq_rgt1.jpg;300660_pure,v_brq_lft1.jpg;300660_pure,v_brq_top1.jpg;300660_pure,v_brq_btm1.jpg;;;;;;;;;;;;;;;
300660;bw6;dcshoes;300660_dcshoes,p_bw6_frt2.jpg;300660_dcshoes,p_bw6_frt1.jpg;300660_dcshoes,p_bw6_frt4.jpg;;;;;;;;;;;;;;;;;
300660;bwg;dcshoes;300660_dcshoes,p_bwg_frt2.jpg;300660_dcshoes,p_bwg_frt1.jpg;300660_dcshoes,p_bwg_frt3.jpg;300660_dcshoes,p_bwg_frt4.jpg;300660_dcshoes,p_bwg_bck1.jpg;300660_dcshoes,p_bwg_bck2.jpg;300660_dcshoes,p_bwg_dtl1.jpg;300660_dcshoes,p_bwg_dtl2.jpg;;;;;;;;;;;;
300660;byr;dcshoes;300660_dcshoes,p_byr_frt2.jpg;300660_dcshoes,p_byr_frt1.jpg;300660_dcshoes,p_byr_frt3.jpg;300660_dcshoes,p_byr_frt4.jpg;300660_dcshoes,p_byr_bck1.jpg;;;;;;;;;;;;;;;
300660;ca2;dcshoes;300660_dcshoes,p_ca2_frt2.jpg;300660_dcshoes,p_ca2_frt1.jpg;300660_dcshoes,p_ca2_frt3.jpg;300660_dcshoes,p_ca2_frt4.jpg;300660_dcshoes,p_ca2_bck1.jpg;300660_dcshoes,p_ca2_bck2.jpg;;;;;;;;;;;;;;
300660;cg5;dcshoes;300660_dcshoes,p_cg5_frt2.jpg;300660_dcshoes,p_cg5_frt1.jpg;300660_dcshoes,p_cg5_frt3.jpg;300660_dcshoes,p_cg5_frt4.jpg;300660_dcshoes,p_cg5_bck1.jpg;300660_dcshoes,p_cg5_bck2.jpg;300660_dcshoes,p_cg5_dtl1.jpg;300660_dcshoes,p_cg5_dtl2.jpg;;;;;;;;;;;;
300660;dgt;dcshoes;300660_dcshoes,p_dgt_frt2.jpg;300660_dcshoes,p_dgt_frt1.jpg;300660_dcshoes,p_dgt_frt3.jpg;300660_dcshoes,p_dgt_frt4.jpg;300660_dcshoes,p_dgt_bck1.jpg;;;;;;;;;;;;;;;
300660;ggm;dcshoes;300660_pure,v_ggm_frt1.jpg;300660_pure,v_ggm_rgt1.jpg;300660_pure,v_ggm_lft1.jpg;300660_pure,v_ggm_top1.jpg;300660_pure,v_ggm_btm1.jpg;;;;;;;;;;;;;;;
300660;go0;dcshoes;300660_pure,p_go0_frt2.jpg;300660_pure,p_go0_frt1.jpg;300660_pure,p_go0_frt3.jpg;300660_pure,p_go0_frt4.jpg;300660_pure,p_go0_bck1.jpg;;;;;;;;;;;;;;;
300660;go6;dcshoes;300660_pure,v_go6_frt1.jpg;300660_pureshoe,v_go6_frt1.jpg;300660_pure,v_go6_frt2.jpg;300660_pureshoe,v_go6_frt2.jpg;300660_pure,v_go6_frt3.jpg;300660_pureshoe,v_go6_frt3.jpg;300660_pure,v_go6_bck1.jpg;300660_pureshoe,v_go6_bck1.jpg;;;;;;;;;;;;
300660;hbw;dcshoes;300660_dcshoes,p_hbw_frt2.jpg;300660_dcshoes,p_hbw_frt1.jpg;300660_dcshoes,p_hbw_frt4.jpg;300660_dcshoes,p_hbw_bck1.jpg;;;;;;;;;;;;;;;;
300660;kbk;dcshoes;300660_dcshoes,p_kbk_frt2.jpg;300660_dcshoes,p_kbk_frt1.jpg;300660_dcshoes,p_kbk_frt3.jpg;300660_dcshoes,p_kbk_frt4.jpg;300660_dcshoes,p_kbk_bck1.jpg;;;;;;;;;;;;;;;
300660;kbo;dcshoes;300660_dcshoes,p_kbo_frt2.jpg;300660_dcshoes,p_kbo_frt1.jpg;300660_dcshoes,p_kbo_frt3.jpg;300660_dcshoes,p_kbo_frt4.jpg;300660_dcshoes,p_kbo_bck1.jpg;;;;;;;;;;;;;;;
300660;kcp;dcshoes;300660_pure,v_kcp_frt1.jpg;300660_pure,v_kcp_frt2.jpg;300660_pure,v_kcp_frt3.jpg;300660_pure,v_kcp_bck1.jpg;;;;;;;;;;;;;;;;
300660;ktr;dcshoes;300660_pure,v_ktr_frt1.jpg;300660_pureshoe,v_ktr_frt1.jpg;300660_pure,v_ktr_frt2.jpg;300660_pureshoe,v_ktr_frt2.jpg;300660_pure,v_ktr_frt3.jpg;300660_pureshoe,v_ktr_frt3.jpg;300660_pure,v_ktr_bck1.jpg;300660_pureshoe,v_ktr_bck1.jpg;;;;;;;;;;;;
300660;kwa;dcshoes;300660_dcshoes,p_kwa_frt2.jpg;300660_dcshoes,p_kwa_frt1.jpg;300660_dcshoes,p_kwa_frt3.jpg;300660_dcshoes,p_kwa_frt4.jpg;300660_dcshoes,p_kwa_bck1.jpg;300660_dcshoes,p_kwa_bck2.jpg;300660_dcshoes,p_kwa_dtl1.jpg;300660_dcshoes,p_kwa_dtl2.jpg;;;;;;;;;;;;
300660;kwt;dcshoes;300660_dcshoes,p_kwt_frt2.jpg;300660_dcshoes,p_kwt_frt1.jpg;300660_dcshoes,p_kwt_frt3.jpg;300660_dcshoes,p_kwt_frt4.jpg;300660_dcshoes,p_kwt_bck1.jpg;300660_dcshoes,p_kwt_bck2.jpg;300660_dcshoes,p_kwt_dtl1.jpg;300660_dcshoes,p_kwt_dtl2.jpg;;;;;;;;;;;;
300660;lbr;dcshoes;300660_dcshoes,p_lbr_frt2.jpg;300660_pure,p_lbr_frt2.jpg;300660_dcshoes,p_lbr_frt1.jpg;300660_pure,p_lbr_frt1.jpg;300660_dcshoes,p_lbr_frt3.jpg;300660_pure,p_lbr_frt3.jpg;300660_dcshoes,p_lbr_frt4.jpg;300660_pure,p_lbr_frt4.jpg;300660_dcshoes,p_lbr_bck1.jpg;300660_pure,p_lbr_bck1.jpg;;;;;;;;;;
